"SOLVEID","TRANSACTIONID","CLOSEID","ORGID","ORGNAME"
"10000002","EN20130108301","100001","203","远信科技"
"10000003","EN20130108302","100003","209","信息中心"
"10000002","EN20130108303","100001","202","昆明能讯"
"10000003","EN20130108304","100001","22","大理供电局"
"10000002","EN20130108305","100001","12","云电同方"
"10000002","EN20130108306","100001","12","云电同方"
"10000002","EN20130108307","100003","23","曲靖供电局"
"10000002","EN20130108308","100003","23","曲靖供电局"
"10000002","EN20130108309","100001","203","远信科技"
"10000002","EN20130108310","100001","12","云电同方"
"10000002","EN20130108311","100001","12","云电同方"
"10000002","EN20130108312","100001","203","远信科技"
"10000002","EN20130108313","100001","202","昆明能讯"
"10000002","EN20130108314","100001","12","云电同方"
"10000002","EN20130108315","100001","12","云电同方"
"10000002","EN20130108316","100001","26","西双版纳供电局"
"10000002","EN20130108317","100001","203","远信科技"
"10000002","EN20130108318","100001","80943","昆明供电局"
"10000002","EN20130108319","100001","17","普洱供电局"
"10000002","EN20130108320","100001","203","远信科技"
"10000002","EN20130108321","100001","203","远信科技"
"10000002","EN20130108322","100001","203","远信科技"
"10000002","EN20130108323","100001","12","云电同方"
"10000002","EN20130108324","100001","203","远信科技"
"10000002","EN20130108325","100001","203","远信科技"
"10000002","EN20130108326","100003","23","曲靖供电局"
"10000003","EN20130108327","100003","209","信息中心"
"10000002","EN20130108328","100001","400","昭通供电局"
"10000002","EN20130108329","100001","12","云电同方"
"10000002","EN20130108330","100001","202","昆明能讯"
"10000002","EN20130108331","100001","80943","昆明供电局"
"10000003","EN20130108332","100001","12","云电同方"
"10000002","EN20130108333","100001","12","云电同方"
"10000002","EN20130108334","100001","203","远信科技"
"10000002","EN20130108335","100001","209","信息中心"
"10000002","EN20130108336","100001","12","云电同方"
"10000003","EN20130108337","100001","400","昭通供电局"
"10000002","EN20130108338","100001","203","远信科技"
"10000002","EN20130108339","100001","203","远信科技"
"10000003","EN20130108340","100003","12","云电同方"
"10000003","EN20130108341","100003","19","楚雄供电局"
"10000002","EN20130108342","100001","12","云电同方"
"10000003","EN20130108343","100003","12","云电同方"
"10000002","EN20130108344","100001","203","远信科技"
"10000002","EN20130108345","100001","203","远信科技"
"10000003","EN20130108346","100003","19","楚雄供电局"
"10000003","EN20130108347","100001","202","昆明能讯"
"10000002","EN20130108348","100001","12","云电同方"
"10000002","EN20130108349","100001","203","远信科技"
"10000002","EN20130108350","100001","202","昆明能讯"
"10000003","EN20130108351","100003","21","红河供电局"
"10000002","EN20130108352","100001","12","云电同方"
"10000002","EN20130108353","100001","203","远信科技"
"10000003","EN20130108354","100003","12","云电同方"
"10000002","EN20130108355","100001","202","昆明能讯"
"10000002","EN20130108356","100001","209","信息中心"
"10000002","EN20130108357","100001","202","昆明能讯"
"10000002","EN20130108358","100001","202","昆明能讯"
"10000002","EN20130108359","100003","23","曲靖供电局"
"10000002","EN20130108360","100001","12","云电同方"
"10000002","EN20130108361","100003","203","远信科技"
"10000002","EN20130108362","100001","26","西双版纳供电局"
"10000003","EN20130108363","100003","12","云电同方"
"10000003","EN20130108364","100003","203","远信科技"
"10000002","EN20130108366","100001","12","云电同方"
"10000002","EN20130108367","100001","12","云电同方"
"10000002","EN20130108368","100003","202","昆明能讯"
"10000002","EN20130108369","100001","209","信息中心"
"10000002","EN20130108370","100003","203","远信科技"
"10000002","EN20130108371","100001","12","云电同方"
"10000003","EN20130108372","100003","12","云电同方"
"10000002","EN20130108373","100001","209","信息中心"
"10000003","EN20130108374","100003","12","云电同方"
"10000002","EN20130108375","100001","12","云电同方"
"10000002","EN20130108376","100001","203","远信科技"
"10000003","EN20130108377","100003","21","红河供电局"
"10000003","EN20130108378","100003","19","楚雄供电局"
"10000002","EN20130108379","100001","12","云电同方"
"10000002","EN20130108380","100001","12","云电同方"
"10000002","EN20130108381","100003","203","远信科技"
"10000003","EN20130108381","100003","203","远信科技"
"10000002","EN20130108382","100001","202","昆明能讯"
"10000002","EN20130108383","100001","12","云电同方"
"10000002","EN20130108384","100001","209","信息中心"
"10000002","EN20130108385","100001","202","昆明能讯"
"10000002","EN20130108386","100001","12","云电同方"
"10000002","EN20130108387","100001","80943","昆明供电局"
"10000002","EN20130108388","100001","21","红河供电局"
"10000002","EN20130108389","100001","203","远信科技"
"10000002","EN20130108390","100001","12","云电同方"
"10000002","EN20130108391","100001","202","昆明能讯"
"10000002","EN20130108392","100001","12","云电同方"
"10000002","EN20130108393","100003","203","远信科技"
"10000002","EN20130108394","100001","203","远信科技"
"10000002","EN20130108395","100001","12","云电同方"
"10000002","EN20130108396","100001","12","云电同方"
"10000003","EN20130108397","100001","202","昆明能讯"
"10000003","EN20130108398","100003","209","信息中心"
"10000002","EN20130108399","100001","12","云电同方"
"10000003","EN20130108400","100003","19","楚雄供电局"
"10000002","EN20130108401","100001","202","昆明能讯"
"10000002","EN20130108402","100001","203","远信科技"
"10000002","EN20130108403","100001","12","云电同方"
"10000002","EN20130108404","100001","17","普洱供电局"
"10000002","EN20130108405","100001","203","远信科技"
"10000002","EN20130108406","100001","203","远信科技"
"10000002","EN20130108407","100001","203","远信科技"
"10000002","EN20130108408","100001","12","云电同方"
"10000002","EN20130108409","100001","12","云电同方"
"10000002","EN20130108410","100001","209","信息中心"
"10000002","EN20130108411","100001","209","信息中心"
"10000002","EN20130108412","100001","202","昆明能讯"
"10000003","EN20130108413","100003","21","红河供电局"
"10000002","EN20130108414","100001","209","信息中心"
"10000002","EN20130108415","100003","12","云电同方"
"10000004","EN20130108416","100003","202","昆明能讯"
"10000002","EN20130108417","100001","12","云电同方"
"10000002","EN20130108418","100001","203","远信科技"
"10000002","EN20130108419","100001","202","昆明能讯"
"10000002","EN20130108420","100001","209","信息中心"
"10000002","EN20130108421","100001","17","普洱供电局"
"10000002","EN20130108422","100001","209","信息中心"
"10000002","EN20130108423","100001","209","信息中心"
"10000002","EN20130108424","100001","202","昆明能讯"
"10000003","EN20130108425","100001","202","昆明能讯"
"10000002","EN20130108426","100001","202","昆明能讯"
"10000002","EN20130108427","100001","17","普洱供电局"
"10000002","EN20130108428","100001","12","云电同方"
"10000002","EN20130108429","100001","12","云电同方"
"10000002","EN20130108430","100001","12","云电同方"
"10000003","EN20130108431","100001","12","云电同方"
"10000002","EN20130108432","100001","203","远信科技"
"10000002","EN20130108433","100001","202","昆明能讯"
"10000002","EN20130108434","100001","12","云电同方"
"10000002","EN20130108435","100001","202","昆明能讯"
"10000003","EN20130108436","100003","202","昆明能讯"
"10000002","EN20130108437","100001","17","普洱供电局"
"10000002","EN20130108438","100001","203","远信科技"
"10000002","EN20130108439","100001","202","昆明能讯"
"10000003","EN20130108440","100010","12","云电同方"
"10000002","EN20130108441","100001","17","普洱供电局"
"10000002","EN20130108442","100001","209","信息中心"
"10000002","EN20130108443","100001","202","昆明能讯"
"10000002","EN20130108444","100001","400","昭通供电局"
"10000002","EN20130108445","100001","12","云电同方"
"10000002","EN20130108446","100001","203","远信科技"
"10000002","EN20130108447","100001","202","昆明能讯"
"10000002","EN20130108448","100003","203","远信科技"
"10000002","EN20130108449","100001","203","远信科技"
"10000002","EN20130108450","100001","12","云电同方"
"10000002","EN20130108451","100001","203","远信科技"
"10000002","EN20130108452","100001","12","云电同方"
"10000003","EN20130108453","100003","12","云电同方"
"10000002","EN20130108454","100001","400","昭通供电局"
"10000002","EN20130108455","100001","203","远信科技"
"10000002","EN20130108456","100003","203","远信科技"
"10000002","EN20130108457","100001","209","信息中心"
"10000002","EN20130108458","100001","12","云电同方"
"10000003","EN20130108459","100003","19","楚雄供电局"
"10000002","EN20130108460","100001","80943","昆明供电局"
"10000002","EN20130108461","100001","209","信息中心"
"10000002","EN20130108462","100001","209","信息中心"
"10000002","EN20130108463","100001","209","信息中心"
"10000003","EN20130108464","100003","12","云电同方"
"10000002","EN20130108465","100001","209","信息中心"
"10000002","EN20130108466","100001","203","远信科技"
"10000002","EN20130108467","100001","12","云电同方"
"10000002","EN20130108468","100001","12","云电同方"
"10000003","EN20130108469","100003","12","云电同方"
"10000002","EN20130108470","100001","400","昭通供电局"
"10000002","EN20130108471","100001","12","云电同方"
"10000002","EN20130108472","100001","203","远信科技"
"10000002","EN20130108473","100001","12","云电同方"
"10000002","EN20130108474","100001","203","远信科技"
"10000002","EN20130108475","100001","12","云电同方"
"10000002","EN20130108476","100001","209","信息中心"
"10000003","EN20130108477","100001","203","远信科技"
"10000002","EN20130108478","100001","203","远信科技"
"10000002","EN20130108479","100001","209","信息中心"
"10000002","EN20130108480","100001","12","云电同方"
"10000002","EN20130108481","100001","203","远信科技"
"10000002","EN20130108482","100001","203","远信科技"
"10000002","EN20130108483","100001","12","云电同方"
"10000002","EN20130108484","100001","209","信息中心"
"10000002","EN20130108485","100001","12","云电同方"
"10000004","EN20130108486","100005","202","昆明能讯"
"10000002","EN20130108487","100001","12","云电同方"
"10000002","EN20130108488","100001","203","远信科技"
"10000002","EN20130108489","100001","12","云电同方"
"10000002","EN20130108490","100001","209","信息中心"
"10000002","EN20130108491","100001","209","信息中心"
"10000003","EN20130108492","100001","12","云电同方"
"10000002","EN20130108493","100001","26","西双版纳供电局"
"10000002","EN20130108494","100001","203","远信科技"
"10000002","EN20130108495","100001","203","远信科技"
"10000002","EN20130108496","100001","12","云电同方"
"10000002","EN20130108497","100003","203","远信科技"
"10000002","EN20130108498","100001","203","远信科技"
"10000002","EN20130108499","100001","12","云电同方"
"10000002","EN20130108500","100001","12","云电同方"
"10000003","EN20130108501","100001","12","云电同方"
"10000002","EN20130108502","100001","12","云电同方"
"10000002","EN20130108503","100001","12","云电同方"
"10000002","EN20130108504","100001","209","信息中心"
"10000002","EN20130108505","100001","12","云电同方"
"10000003","EN20130108506","100003","12","云电同方"
"10000003","EN20130108507","100003","12","云电同方"
"10000002","EN20130108508","100001","12","云电同方"
"10000003","EN20130108509","100001","12","云电同方"
"10000002","EN20130108510","100001","12","云电同方"
"10000003","EN20130108511","100001","12","云电同方"
"10000002","EN20130109001","100001","12","云电同方"
"10000002","EN20130109002","100001","12","云电同方"
"10000002","EN20130109003","100001","12","云电同方"
"10000002","EN20130109004","100001","203","远信科技"
"10000003","EN20130109005","100001","203","远信科技"
"10000003","EN20130109006","100001","22","大理供电局"
"10000002","EN20130109007","100001","12","云电同方"
"10000002","EN20130109008","100001","203","远信科技"
"10000002","EN20130109009","100001","203","远信科技"
"10000003","EN20130109010","100003","19","楚雄供电局"
"10000003","EN20130109011","100003","209","信息中心"
"10000002","EN20130109012","100001","17","普洱供电局"
"10000002","EN20130109013","100003","23","曲靖供电局"
"10000002","EN20130109014","100001","17","普洱供电局"
"10000002","EN20130109015","100001","203","远信科技"
"10000002","EN20130109016","100003","203","远信科技"
"10000002","EN20130109017","100003","12","云电同方"
"10000003","EN20130109017","100003","12","云电同方"
"10000002","EN20130109018","100001","12","云电同方"
"10000002","EN20130109019","100001","203","远信科技"
"10000003","EN20130109020","100003","12","云电同方"
"10000002","EN20130109021","100001","209","信息中心"
"10000002","EN20130109022","100001","80943","昆明供电局"
"10000003","EN20130109023","100003","19","楚雄供电局"
"10000003","EN20130109024","100003","21","红河供电局"
"10000003","EN20130109025","100001","12","云电同方"
"10000002","EN20130109026","100001","400","昭通供电局"
"10000002","EN20130109027","100001","17","普洱供电局"
"10000002","EN20130109028","100001","203","远信科技"
"10000002","EN20130109029","100001","17","普洱供电局"
"10000002","EN20130109030","100001","12","云电同方"
"10000003","EN20130109031","100001","202","昆明能讯"
"10000002","EN20130109032","100003","23","曲靖供电局"
"10000003","EN20130109033","100003","209","信息中心"
"10000002","EN20130109034","100001","203","远信科技"
"10000002","EN20130109035","100005","202","昆明能讯"
"10000003","EN20130109036","100001","202","昆明能讯"
"10000002","EN20130109037","100001","203","远信科技"
"10000003","EN20130109038","100003","12","云电同方"
"10000003","EN20130109039","100003","12","云电同方"
"10000002","EN20130109040","100003","23","曲靖供电局"
"10000002","EN20130109041","100001","209","信息中心"
"10000002","EN20130109042","100003","23","曲靖供电局"
"10000002","EN20130109043","100001","203","远信科技"
"10000002","EN20130109045","100001","203","远信科技"
"10000003","EN20130109046","100003","12","云电同方"
"10000003","EN20130109047","100003","19","楚雄供电局"
"10000003","EN20130109048","100003","203","远信科技"
"10000002","EN20130109049","100001","80943","昆明供电局"
"10000002","EN20130109050","100001","80943","昆明供电局"
"10000002","EN20130109051","100001","12","云电同方"
"10000002","EN20130109052","100001","12","云电同方"
"10000003","EN20130109053","100003","12","云电同方"
"10000002","EN20130109054","100001","203","远信科技"
"10000002","EN20130109055","100003","203","远信科技"
"10000002","EN20130109056","100001","12","云电同方"
"10000002","EN20130109057","100001","12","云电同方"
"10000002","EN20130109058","100001","203","远信科技"
"10000002","EN20130109059","100001","12","云电同方"
"10000002","EN20130109060","100001","203","远信科技"
"10000002","EN20130109061","100001","203","远信科技"
"10000002","EN20130109062","100001","202","昆明能讯"
"10000002","EN20130109063","100001","17","普洱供电局"
"10000002","EN20130109064","100001","203","远信科技"
"10000002","EN20130109065","100001","203","远信科技"
"10000002","EN20130109066","100001","12","云电同方"
"10000003","EN20130109067","100003","203","远信科技"
"10000003","EN20130109068","100003","12","云电同方"
"10000002","EN20130109069","100001","209","信息中心"
"10000002","EN20130109070","100001","12","云电同方"
"10000003","EN20130109071","100003","12","云电同方"
"10000003","EN20130109072","100003","21","红河供电局"
"10000002","EN20130109073","100001","12","云电同方"
"10000003","EN20130109074","100001","202","昆明能讯"
"10000002","EN20130109075","100001","12","云电同方"
"10000002","EN20130109076","100001","203","远信科技"
"10000003","EN20130109077","100003","209","信息中心"
"10000003","EN20130109078","100003","209","信息中心"
"10000002","EN20130109079","100001","12","云电同方"
"10000003","EN20130109080","100003","209","信息中心"
"10000002","EN20130109081","100001","12","云电同方"
"10000002","EN20130109082","100001","203","远信科技"
"10000002","EN20130109083","100001","203","远信科技"
"10000002","EN20130109084","100001","12","云电同方"
"10000002","EN20130109085","100001","12","云电同方"
"10000002","EN20130109086","100001","12","云电同方"
"10000003","EN20130109087","100003","12","云电同方"
"10000002","EN20130109088","100001","203","远信科技"
"10000002","EN20130109089","100001","209","信息中心"
"10000002","EN20130109090","100001","209","信息中心"
"10000002","EN20130109091","100001","12","云电同方"
"10000002","EN20130109092","100001","12","云电同方"
"10000002","EN20130109093","100001","17","普洱供电局"
"10000002","EN20130109094","100001","12","云电同方"
"10000002","EN20130109095","100001","12","云电同方"
"10000002","EN20130109096","100003","203","远信科技"
"10000002","EN20130109097","100001","202","昆明能讯"
"10000002","EN20130109098","100001","12","云电同方"
"10000002","EN20130109099","100001","26","西双版纳供电局"
"10000003","EN20130109100","100003","12","云电同方"
"10000002","EN20130109101","100001","202","昆明能讯"
"10000002","EN20130109103","100001","12","云电同方"
"10000003","EN20130109104","100001","12","云电同方"
"10000002","EN20130109105","100001","203","远信科技"
"10000003","EN20130109106","100003","12","云电同方"
"10000002","EN20130109107","100001","17","普洱供电局"
"10000002","EN20130109108","100001","203","远信科技"
"10000002","EN20130109109","100001","203","远信科技"
"10000002","EN20130109110","100003","203","远信科技"
"10000002","EN20130109111","100003","203","远信科技"
"10000002","EN20130109112","100001","203","远信科技"
"10000002","EN20130109113","100001","202","昆明能讯"
"10000002","EN20130109114","100001","203","远信科技"
"10000002","EN20130109115","100001","202","昆明能讯"
"10000002","EN20130109116","100001","202","昆明能讯"
"10000002","EN20130109117","100001","202","昆明能讯"
"10000002","EN20130109118","100001","209","信息中心"
"10000003","EN20130109119","100003","209","信息中心"
"10000002","EN20130109120","100001","203","远信科技"
"10000003","EN20130109121","100001","121864","文山供电局"
"10000002","EN20130109122","100001","12","云电同方"
"10000002","EN20130109123","100003","23","曲靖供电局"
"10000002","EN20130109124","100001","202","昆明能讯"
"10000002","EN20130109125","100001","203","远信科技"
"10000002","EN20130109126","100001","12","云电同方"
"10000002","EN20130109127","100001","209","信息中心"
"10000003","EN20130109128","100003","209","信息中心"
"10000002","EN20130109129","100001","203","远信科技"
"10000003","EN20130109130","100003","12","云电同方"
"10000003","EN20130109131","100003","12","云电同方"
"10000002","EN20130109132","100001","209","信息中心"
"10000002","EN20130109133","100001","23","曲靖供电局"
"10000002","EN20130109134","100001","12","云电同方"
"10000002","EN20130109135","100001","203","远信科技"
"10000002","EN20130109136","100001","80943","昆明供电局"
"10000002","EN20130109137","100001","202","昆明能讯"
"10000002","EN20130109139","100001","203","远信科技"
"10000003","EN20130109140","100003","12","云电同方"
"10000002","EN20130109141","100001","121864","文山供电局"
"10000002","EN20130109142","100001","203","远信科技"
"10000002","EN20130109143","100001","202","昆明能讯"
"10000002","EN20130109144","100001","203","远信科技"
"10000002","EN20130109145","100001","203","远信科技"
"10000002","EN20130109146","100001","12","云电同方"
"10000002","EN20130109147","100001","202","昆明能讯"
"10000003","EN20130109148","100003","203","远信科技"
"10000002","EN20130109149","100003","203","远信科技"
"10000002","EN20130109150","100001","209","信息中心"
"10000002","EN20130109151","100001","202","昆明能讯"
"10000002","EN20130109152","100001","202","昆明能讯"
"10000002","EN20130109153","100001","202","昆明能讯"
"10000002","EN20130109154","100001","202","昆明能讯"
"10000002","EN20130109155","100001","202","昆明能讯"
"10000003","EN20130109156","100001","22","大理供电局"
"10000002","EN20130109157","100001","202","昆明能讯"
"10000002","EN20130109158","100001","17","普洱供电局"
"10000002","EN20130109159","100003","202","昆明能讯"
"10000003","EN20130109160","100001","202","昆明能讯"
"10000003","EN20130109161","100001","203","远信科技"
"10000002","EN20130109162","100001","202","昆明能讯"
"10000002","EN20130109163","100001","203","远信科技"
"10000003","EN20130109164","100003","203","远信科技"
"10000002","EN20130109165","100001","203","远信科技"
"10000002","EN20130109166","100001","203","远信科技"
"10000002","EN20130109167","100001","12","云电同方"
"10000002","EN20130109168","100001","203","远信科技"
"10000002","EN20130109169","100001","203","远信科技"
"10000003","EN20130109170","100003","12","云电同方"
"10000002","EN20130109171","100001","202","昆明能讯"
"10000002","EN20130109172","100001","12","云电同方"
"10000003","EN20130109173","100001","203","远信科技"
"10000002","EN20130109174","100001","203","远信科技"
"10000002","EN20130109175","100001","202","昆明能讯"
"10000003","EN20130109176","100003","202","昆明能讯"
"10000002","EN20130109177","100001","203","远信科技"
"10000002","EN20130109178","100001","12","云电同方"
"10000002","EN20130109179","100001","203","远信科技"
"10000002","EN20130109180","100001","203","远信科技"
"10000002","EN20130109181","100001","12","云电同方"
"10000002","EN20130109182","100001","25","临沧供电局"
"10000002","EN20130109183","100001","12","云电同方"
"10000002","EN20130109184","100001","12","云电同方"
"10000002","EN20130109185","100001","12","云电同方"
"10000002","EN20130109186","100001","12","云电同方"
"10000002","EN20130109187","100001","12","云电同方"
"10000002","EN20130109188","100001","203","远信科技"
"10000002","EN20130109189","100001","202","昆明能讯"
"10000002","EN20130109190","100001","203","远信科技"
"10000002","EN20130109191","100001","202","昆明能讯"
"10000002","EN20130109192","100001","202","昆明能讯"
"10000002","EN20130109193","100001","203","远信科技"
"10000002","EN20130109194","100001","209","信息中心"
"10000002","EN20130109195","100001","12","云电同方"
"10000003","EN20130109196","100003","209","信息中心"
"10000003","EN20130109197","100003","203","远信科技"
"10000002","EN20130109198","100001","209","信息中心"
"10000002","EN20130109199","100003","202","昆明能讯"
"10000002","EN20130109200","100003","202","昆明能讯"
"10000002","EN20130109201","100001","209","信息中心"
"10000002","EN20130109202","100001","203","远信科技"
"10000002","EN20130109203","100001","12","云电同方"
"10000002","EN20130109204","100003","203","远信科技"
"10000003","EN20130109205","100003","209","信息中心"
"10000002","EN20130109206","100001","203","远信科技"
"10000002","EN20130109207","100001","400","昭通供电局"
"10000002","EN20130109208","100003","23","曲靖供电局"
"10000002","EN20130109209","100001","203","远信科技"
"10000002","EN20130109210","100001","203","远信科技"
"10000002","EN20130109211","100001","203","远信科技"
"10000002","EN20130109212","100001","12","云电同方"
"10000002","EN20130109213","100001","25","临沧供电局"
"10000002","EN20130109214","100001","203","远信科技"
"10000002","EN20130109215","100001","203","远信科技"
"10000002","EN20130109216","100003","203","远信科技"
"10000002","EN20130109217","100001","12","云电同方"
"10000003","EN20130109218","100003","21","红河供电局"
"10000002","EN20130109219","100001","209","信息中心"
"10000002","EN20130109220","100001","209","信息中心"
"10000002","EN20130109221","100003","23","曲靖供电局"
"10000002","EN20130109222","100001","17","普洱供电局"
"10000002","EN20130109223","100001","202","昆明能讯"
"10000002","EN20130109224","100003","203","远信科技"
"10000003","EN20130109225","100003","19","楚雄供电局"
"10000002","EN20130109226","100001","12","云电同方"
"10000002","EN20130109227","100001","203","远信科技"
"10000002","EN20130109228","100001","202","昆明能讯"
"10000002","EN20130109229","100001","203","远信科技"
"10000002","EN20130109230","100001","12","云电同方"
"10000002","EN20130109231","100001","203","远信科技"
"10000002","EN20130109232","100001","12","云电同方"
"10000002","EN20130109233","100001","203","远信科技"
"10000002","EN20130109234","100001","12","云电同方"
"10000002","EN20130109235","100001","12","云电同方"
"10000002","EN20130109236","100001","202","昆明能讯"
"10000002","EN20130109237","100001","12","云电同方"
"10000002","EN20130109238","100001","12","云电同方"
"10000003","EN20130109239","100003","12","云电同方"
"10000002","EN20130109240","100001","12","云电同方"
"10000002","EN20130109241","100001","209","信息中心"
"10000003","EN20130109242","100003","209","信息中心"
"10000002","EN20130109243","100001","203","远信科技"
"10000003","EN20130109244","100003","19","楚雄供电局"
"10000003","EN20130109245","100003","209","信息中心"
"10000002","EN20130109246","100001","209","信息中心"
"10000002","EN20130109247","100001","12","云电同方"
"10000003","EN20130109248","100003","12","云电同方"
"10000002","EN20130109249","100001","12","云电同方"
"10000002","EN20130109250","100001","209","信息中心"
"10000002","EN20130109251","100001","203","远信科技"
"10000003","EN20130109252","100003","12","云电同方"
"10000002","EN20130109253","100003","23","曲靖供电局"
"10000003","EN20130109254","100001","202","昆明能讯"
"10000002","EN20130109255","100001","203","远信科技"
"10000002","EN20130109256","100001","12","云电同方"
"10000003","EN20130109257","100003","19","楚雄供电局"
"10000003","EN20130109258","100003","209","信息中心"
"10000002","EN20130109259","100001","12","云电同方"
"10000002","EN20130109260","100001","203","远信科技"
"10000002","EN20130109261","100001","12","云电同方"
"10000002","EN20130109262","100001","12","云电同方"
"10000002","EN20130109263","100001","203","远信科技"
"10000002","EN20130109264","100001","209","信息中心"
"10000002","EN20130109265","100001","12","云电同方"
"10000002","EN20130109266","100001","209","信息中心"
"10000002","EN20130109267","100001","12","云电同方"
"10000002","EN20130109268","100001","203","远信科技"
"10000002","EN20130109269","100001","209","信息中心"
"10000002","EN20130109270","100001","12","云电同方"
"10000002","EN20130109271","100001","12","云电同方"
"10000002","EN20130109272","100001","209","信息中心"
"10000003","EN20130109273","100003","12","云电同方"
"10000002","EN20130109274","100001","203","远信科技"
"10000002","EN20130109275","100001","203","远信科技"
"10000003","EN20130109276","100003","21","红河供电局"
"10000002","EN20130109277","100001","209","信息中心"
"10000002","EN20130109278","100001","203","远信科技"
"10000002","EN20130109279","100001","203","远信科技"
"10000003","EN20130109280","100003","12","云电同方"
"10000002","EN20130109282","100001","209","信息中心"
"10000002","EN20130109283","100001","209","信息中心"
"10000002","EN20130109284","100001","202","昆明能讯"
"10000002","EN20130109285","100001","202","昆明能讯"
"10000002","EN20130109287","100001","209","信息中心"
"10000003","EN20130109288","100003","12","云电同方"
"10000002","EN20130109289","100001","203","远信科技"
"10000002","EN20130109290","100001","209","信息中心"
"10000002","EN20130109291","100001","203","远信科技"
"10000002","EN20130109292","100001","26","西双版纳供电局"
"10000003","EN20130109293","100003","19","楚雄供电局"
"10000003","EN20130109294","100005","202","昆明能讯"
"10000002","EN20130109295","100001","202","昆明能讯"
"10000002","EN20130109296","100001","209","信息中心"
"10000002","EN20130109297","100001","12","云电同方"
"10000002","EN20130109298","100001","209","信息中心"
"10000003","EN20130109299","100003","203","远信科技"
"10000002","EN20130109300","100001","12","云电同方"
"10000002","EN20130109301","100001","202","昆明能讯"
"10000002","EN20130109302","100001","12","云电同方"
"10000002","EN20130109303","100003","203","远信科技"
"10000002","EN20130109304","100003","203","远信科技"
"10000002","EN20130109305","100001","12","云电同方"
"10000002","EN20130109306","100001","203","远信科技"
"10000002","EN20130109307","100001","203","远信科技"
"10000002","EN20130109308","100001","12","云电同方"
"10000002","EN20130109309","100001","202","昆明能讯"
"10000002","EN20130109310","100001","202","昆明能讯"
"10000002","EN20130109311","100001","203","远信科技"
"10000002","EN20130109312","100003","203","远信科技"
"10000002","EN20130109313","100001","12","云电同方"
"10000002","EN20130109314","100001","203","远信科技"
"10000002","EN20130109315","100001","209","信息中心"
"10000002","EN20130109316","100001","209","信息中心"
"10000002","EN20130109317","100001","80943","昆明供电局"
"10000002","EN20130109318","100001","203","远信科技"
"10000002","EN20130109319","100001","202","昆明能讯"
"10000002","EN20130109320","100001","12","云电同方"
"10000002","EN20130109321","100001","17","普洱供电局"
"10000002","EN20130109322","100001","202","昆明能讯"
"10000002","EN20130109323","100001","209","信息中心"
"10000002","EN20130109324","100001","209","信息中心"
"10000002","EN20130109325","100001","203","远信科技"
"10000002","EN20130109326","100001","202","昆明能讯"
"10000002","EN20130109327","100001","203","远信科技"
"10000003","EN20130109328","100003","12","云电同方"
"10000002","EN20130109329","100001","209","信息中心"
"10000002","EN20130109330","100001","12","云电同方"
"10000002","EN20130109331","100001","202","昆明能讯"
"10000002","EN20130109332","100001","202","昆明能讯"
"10000002","EN20130109333","100003","23","曲靖供电局"
"10000002","EN20130109334","100001","203","远信科技"
"10000002","EN20130109335","100001","209","信息中心"
"10000003","EN20130109336","100001","12","云电同方"
"10000002","EN20130109337","100001","209","信息中心"
"10000002","EN20130109338","100001","209","信息中心"
"10000002","EN20130109339","100001","12","云电同方"
"10000002","EN20130109340","100001","209","信息中心"
"10000002","EN20130109341","100001","12","云电同方"
"10000002","EN20130109342","100003","203","远信科技"
"10000002","EN20130109343","100001","12","云电同方"
"10000002","EN20130109344","100001","203","远信科技"
"10000002","EN20130109345","100001","209","信息中心"
"10000002","EN20130109346","100001","12","云电同方"
"10000002","EN20130109347","100001","209","信息中心"
"10000002","EN20130109348","100001","203","远信科技"
"10000002","EN20130109349","100003","202","昆明能讯"
"10000002","EN20130109350","100001","209","信息中心"
"10000002","EN20130109351","100001","203","远信科技"
"10000002","EN20130109352","100001","209","信息中心"
"10000002","EN20130109353","100001","203","远信科技"
"10000003","EN20130109354","100003","12","云电同方"
"10000003","EN20130109355","100003","19","楚雄供电局"
"10000003","EN20130109356","100003","203","远信科技"
"10000002","EN20130109357","100001","12","云电同方"
"10000003","EN20130109358","100003","12","云电同方"
"10000002","EN20130109359","100001","209","信息中心"
"10000002","EN20130109360","100003","23","曲靖供电局"
"10000002","EN20130109361","100001","203","远信科技"
"10000002","EN20130109362","100001","209","信息中心"
"10000002","EN20130109363","100003","203","远信科技"
"10000003","EN20130109364","100001","203","远信科技"
"10000003","EN20130109365","100001","203","远信科技"
"10000002","EN20130109366","100001","12","云电同方"
"10000002","EN20130109367","100001","202","昆明能讯"
"10000002","EN20130109368","100001","209","信息中心"
"10000003","EN20130109369","100003","209","信息中心"
"10000002","EN20130109370","100001","209","信息中心"
"10000002","EN20130109371","100001","12","云电同方"
"10000002","EN20130109372","100001","203","远信科技"
"10000002","EN20130109373","100001","209","信息中心"
"10000002","EN20130109374","100001","12","云电同方"
"10000002","EN20130109375","100001","209","信息中心"
"10000002","EN20130109376","100001","203","远信科技"
"10000002","EN20130109377","100001","203","远信科技"
"10000002","EN20130109378","100001","203","远信科技"
"10000003","EN20130109379","100003","12","云电同方"
"10000002","EN20130109380","100001","209","信息中心"
"10000002","EN20130109381","100001","209","信息中心"
"10000002","EN20130109382","100001","203","远信科技"
"10000002","EN20130109383","100001","209","信息中心"
"10000002","EN20130109384","100001","203","远信科技"
