"SOLVEID","TRANSACTIONID","CLOSEID","ORGID","ORGNAME"
"10000002","EN20121001001","100001","12","云电同方"
"10000002","EN20121001002","100001","12","云电同方"
"10000002","EN20121001003","100001","12","云电同方"
"10000002","EN20121001004","100003","202","昆明能讯"
"10000002","EN20121001005","100001","12","云电同方"
"10000002","EN20121001006","100001","12","云电同方"
"10000002","EN20121001007","100001","12","云电同方"
"10000002","EN20121001008","100001","12","云电同方"
"10000002","EN20121001009","100001","12","云电同方"
"10000002","EN20121001010","100001","12","云电同方"
"10000003","EN20121001011","100003","12","云电同方"
"10000002","EN20121001012","100001","12","云电同方"
"10000002","EN20121001013","100001","12","云电同方"
"10000003","EN20121001014","100003","12","云电同方"
"10000003","EN20121001015","100003","12","云电同方"
"10000003","EN20121001016","100003","12","云电同方"
"10000002","EN20121001017","100001","12","云电同方"
"10000002","EN20121001018","100001","12","云电同方"
"10000002","EN20121001019","100001","12","云电同方"
"10000002","EN20121001020","100001","12","云电同方"
"10000002","EN20121001021","100001","12","云电同方"
"10000003","EN20121001022","100003","12","云电同方"
"10000002","EN20121001023","100001","12","云电同方"
"10000002","EN20121001024","100001","12","云电同方"
"10000002","EN20121001025","100003","12","云电同方"
"10000003","EN20121001025","100003","12","云电同方"
"10000002","EN20121001026","100001","12","云电同方"
"10000002","EN20121001027","100001","12","云电同方"
"10000002","EN20121001028","100001","12","云电同方"
"10000003","EN20121001029","100003","12","云电同方"
"10000002","EN20121001030","100001","203","远信科技"
"10000002","EN20121001031","100001","12","云电同方"
"10000003","EN20121002001","100001","12","云电同方"
"10000003","EN20121002002","100001","12","云电同方"
"10000002","EN20121002003","100001","12","云电同方"
"10000003","EN20121002004","100003","12","云电同方"
"10000003","EN20121002005","100003","202","昆明能讯"
"10000002","EN20121002006","100001","12","云电同方"
"10000003","EN20121002007","100003","202","昆明能讯"
"10000003","EN20121002008","100003","12","云电同方"
"10000002","EN20121002009","100001","202","昆明能讯"
"10000002","EN20121002010","100001","202","昆明能讯"
"10000003","EN20121002011","100003","12","云电同方"
"10000002","EN20121002012","100001","12","云电同方"
"10000003","EN20121003001","100003","12","云电同方"
"10000002","EN20121003002","100001","202","昆明能讯"
"10000002","EN20121003003","100001","202","昆明能讯"
"10000002","EN20121003004","100001","202","昆明能讯"
"10000002","EN20121003005","100001","202","昆明能讯"
"10000002","EN20121003006","100001","202","昆明能讯"
"10000002","EN20121003007","100001","202","昆明能讯"
"10000002","EN20121003008","100001","203","远信科技"
"10000002","EN20121003009","100001","202","昆明能讯"
"10000002","EN20121003010","100001","12","云电同方"
"10000002","EN20121003011","100001","12","云电同方"
"10000002","EN20121003012","100001","203","远信科技"
"10000002","EN20121003013","100001","12","云电同方"
"10000003","EN20121003014","100003","12","云电同方"
"10000002","EN20121003015","100001","12","云电同方"
"10000002","EN20121003016","100001","12","云电同方"
"10000002","EN20121003017","100001","12","云电同方"
"10000002","EN20121003018","100001","12","云电同方"
"10000003","EN20121003019","100001","12","云电同方"
"10000002","EN20121003020","100001","203","远信科技"
"10000002","EN20121003021","100001","203","远信科技"
"10000002","EN20121003022","100001","203","远信科技"
"10000003","EN20121004001","100003","12","云电同方"
"10000002","EN20121004002","100001","12","云电同方"
"10000003","EN20121004003","100003","12","云电同方"
"10000002","EN20121004004","100001","12","云电同方"
"10000002","EN20121004005","100001","12","云电同方"
"10000002","EN20121004006","100001","12","云电同方"
"10000003","EN20121004007","100003","12","云电同方"
"10000003","EN20121004008","100003","12","云电同方"
"10000003","EN20121004009","100003","12","云电同方"
"10000003","EN20121004010","100003","12","云电同方"
"10000003","EN20121004011","100003","12","云电同方"
"10000002","EN20121005001","100001","202","昆明能讯"
"10000002","EN20121005002","100001","202","昆明能讯"
"10000002","EN20121005003","100001","202","昆明能讯"
"10000002","EN20121005004","100001","202","昆明能讯"
"10000002","EN20121005005","100001","202","昆明能讯"
"10000002","EN20121005006","100001","202","昆明能讯"
"10000003","EN20121005007","100003","202","昆明能讯"
"10000002","EN20121005008","100001","202","昆明能讯"
"10000002","EN20121005009","100001","202","昆明能讯"
"10000002","EN20121005010","100001","202","昆明能讯"
"10000002","EN20121005011","100001","202","昆明能讯"
"10000002","EN20121005012","100001","12","云电同方"
"10000002","EN20121005013","100001","202","昆明能讯"
"10000002","EN20121005014","100001","12","云电同方"
"10000002","EN20121005015","100001","202","昆明能讯"
"10000002","EN20121005016","100001","202","昆明能讯"
"10000002","EN20121005017","100001","202","昆明能讯"
"10000002","EN20121005018","100001","202","昆明能讯"
"10000002","EN20121005019","100001","202","昆明能讯"
"10000002","EN20121005020","100001","202","昆明能讯"
"10000002","EN20121005021","100001","202","昆明能讯"
"10000002","EN20121005022","100001","12","云电同方"
"10000002","EN20121005023","100001","202","昆明能讯"
"10000003","EN20121005024","100003","12","云电同方"
"10000002","EN20121005025","100001","12","云电同方"
"10000002","EN20121005026","100001","12","云电同方"
"10000002","EN20121005027","100001","12","云电同方"
"10000003","EN20121005028","100003","12","云电同方"
"10000002","EN20121005029","100001","12","云电同方"
"10000003","EN20121005030","100001","12","云电同方"
"10000002","EN20121005031","100001","12","云电同方"
"10000002","EN20121005032","100001","12","云电同方"
"10000002","EN20121005033","100001","12","云电同方"
"10000002","EN20121005034","100001","203","远信科技"
"10000002","EN20121005035","100001","12","云电同方"
"10000002","EN20121005036","100001","12","云电同方"
"10000002","EN20121006001","100001","202","昆明能讯"
"10000003","EN20121006002","100003","12","云电同方"
"10000002","EN20121006003","100001","12","云电同方"
"10000003","EN20121006004","100003","202","昆明能讯"
"10000003","EN20121006005","100003","202","昆明能讯"
"10000002","EN20121006006","100001","12","云电同方"
"10000002","EN20121006007","100001","12","云电同方"
"10000002","EN20121006008","100001","203","远信科技"
"10000002","EN20121006009","100001","202","昆明能讯"
"10000002","EN20121006010","100001","202","昆明能讯"
"10000002","EN20121006011","100001","202","昆明能讯"
"10000002","EN20121006012","100001","202","昆明能讯"
"10000002","EN20121006013","100001","202","昆明能讯"
"10000002","EN20121006014","100001","202","昆明能讯"
"10000002","EN20121006015","100001","202","昆明能讯"
"10000002","EN20121006016","100001","202","昆明能讯"
"10000002","EN20121006017","100001","203","远信科技"
"10000002","EN20121006018","100001","12","云电同方"
"10000002","EN20121007001","100001","12","云电同方"
"10000002","EN20121007003","100001","12","云电同方"
"10000002","EN20121007004","100001","12","云电同方"
"10000002","EN20121007005","100001","12","云电同方"
"10000002","EN20121007006","100001","12","云电同方"
"10000002","EN20121007007","100001","12","云电同方"
"10000002","EN20121007008","100001","12","云电同方"
"10000002","EN20121007009","100001","12","云电同方"
"10000002","EN20121007010","100001","12","云电同方"
"10000002","EN20121007011","100001","12","云电同方"
"10000002","EN20121007012","100001","12","云电同方"
"10000002","EN20121007013","100001","12","云电同方"
"10000002","EN20121007014","100001","12","云电同方"
"10000002","EN20121007015","100001","12","云电同方"
"10000002","EN20121007016","100001","202","昆明能讯"
"10000002","EN20121007017","100001","12","云电同方"
"10000002","EN20121007018","100001","12","云电同方"
"10000002","EN20121007019","100001","202","昆明能讯"
"10000002","EN20121007020","100001","12","云电同方"
"10000002","EN20121007021","100001","202","昆明能讯"
"10000002","EN20121007022","100001","12","云电同方"
"10000003","EN20121007023","100001","12","云电同方"
"10000002","EN20121007024","100001","12","云电同方"
"10000002","EN20121007025","100001","12","云电同方"
"10000002","EN20121007026","100001","12","云电同方"
"10000002","EN20121007027","100001","202","昆明能讯"
"10000002","EN20121007028","100001","12","云电同方"
"10000002","EN20121007029","100001","202","昆明能讯"
"10000002","EN20121007030","100001","202","昆明能讯"
"10000002","EN20121007031","100001","202","昆明能讯"
"10000002","EN20121007032","100001","202","昆明能讯"
"10000002","EN20121007033","100001","202","昆明能讯"
"10000002","EN20121007034","100001","12","云电同方"
"10000002","EN20121008001","100001","12","云电同方"
"10000002","EN20121008002","100001","202","昆明能讯"
"10000002","EN20121008003","100001","12","云电同方"
"10000002","EN20121008004","100001","203","远信科技"
"10000002","EN20121008005","100001","202","昆明能讯"
"10000002","EN20121008006","100001","202","昆明能讯"
"10000002","EN20121008007","100001","203","远信科技"
"10000003","EN20121008008","100003","19","楚雄供电局"
"10000002","EN20121008009","100001","12","云电同方"
"10000002","EN20121008010","100001","12","云电同方"
"10000002","EN20121008011","100001","202","昆明能讯"
"10000002","EN20121008013","100003","203","远信科技"
"10000002","EN20121008016","100001","202","昆明能讯"
"10000002","EN20121008017","100001","12","云电同方"
"10000002","EN20121008018","100001","203","远信科技"
"10000002","EN20121008019","100001","203","远信科技"
"10000003","EN20121008020","100001","203","远信科技"
"10000003","EN20121008021","100003","19","楚雄供电局"
"10000002","EN20121008022","100001","203","远信科技"
"10000002","EN20121008023","100001","202","昆明能讯"
"10000002","EN20121008024","100001","12","云电同方"
"10000002","EN20121008025","100001","202","昆明能讯"
"10000002","EN20121008026","100001","203","远信科技"
"10000002","EN20121008027","100001","203","远信科技"
"10000002","EN20121008029","100001","203","远信科技"
"10000002","EN20121008030","100001","203","远信科技"
"10000002","EN20121008032","100001","12","云电同方"
"10000002","EN20121008033","100001","203","远信科技"
"10000002","EN20121008034","100001","202","昆明能讯"
"10000003","EN20121008035","100001","203","远信科技"
"10000002","EN20121008036","100001","203","远信科技"
"10000002","EN20121008037","100003","203","远信科技"
"10000002","EN20121008038","100001","203","远信科技"
"10000002","EN20121008039","100001","12","云电同方"
"10000002","EN20121008040","100001","203","远信科技"
"10000002","EN20121008041","100001","203","远信科技"
"10000003","EN20121008042","100003","12","云电同方"
"10000002","EN20121008043","100001","203","远信科技"
"10000003","EN20121008044","100003","12","云电同方"
"10000002","EN20121008045","100001","12","云电同方"
"10000002","EN20121008046","100001","12","云电同方"
"10000002","EN20121008047","100001","202","昆明能讯"
"10000002","EN20121008048","100001","203","远信科技"
"10000002","EN20121008049","100001","203","远信科技"
"10000002","EN20121008050","100001","202","昆明能讯"
"10000002","EN20121008051","100001","203","远信科技"
"10000002","EN20121008052","100001","202","昆明能讯"
"10000002","EN20121008053","100001","202","昆明能讯"
"10000002","EN20121008054","100001","203","远信科技"
"10000002","EN20121008055","100001","203","远信科技"
"10000002","EN20121008056","100001","203","远信科技"
"10000002","EN20121008057","100001","203","远信科技"
"10000002","EN20121008058","100001","203","远信科技"
"10000002","EN20121008059","100001","12","云电同方"
"10000002","EN20121008060","100001","203","远信科技"
"10000002","EN20121008061","100001","12","云电同方"
"10000002","EN20121008062","100001","203","远信科技"
"10000002","EN20121008063","100001","12","云电同方"
"10000002","EN20121008064","100001","203","远信科技"
"10000002","EN20121008065","100001","203","远信科技"
"10000002","EN20121008066","100001","203","远信科技"
"10000003","EN20121008067","100003","12","云电同方"
"10000002","EN20121008068","100001","203","远信科技"
"10000003","EN20121008069","100001","203","远信科技"
"10000002","EN20121008070","100001","203","远信科技"
"10000002","EN20121008071","100001","12","云电同方"
"10000002","EN20121008072","100001","202","昆明能讯"
"10000002","EN20121008073","100001","203","远信科技"
"10000002","EN20121008074","100001","203","远信科技"
"10000002","EN20121008075","100001","12","云电同方"
"10000002","EN20121008076","100001","203","远信科技"
"10000002","EN20121008077","100001","203","远信科技"
"10000002","EN20121008078","100001","203","远信科技"
"10000002","EN20121008079","100001","202","昆明能讯"
"10000002","EN20121008080","100001","202","昆明能讯"
"10000002","EN20121008081","100001","203","远信科技"
"10000002","EN20121008082","100001","12","云电同方"
"10000002","EN20121008083","100001","12","云电同方"
"10000003","EN20121008084","100001","203","远信科技"
"10000002","EN20121008085","100001","203","远信科技"
"10000002","EN20121008086","100001","203","远信科技"
"10000003","EN20121008087","100003","12","云电同方"
"10000002","EN20121008088","100001","203","远信科技"
"10000002","EN20121008089","100001","202","昆明能讯"
"10000002","EN20121008090","100001","12","云电同方"
"10000003","EN20121008091","100001","203","远信科技"
"10000002","EN20121008092","100001","203","远信科技"
"10000002","EN20121008093","100001","203","远信科技"
"10000002","EN20121008094","100001","22","大理供电局"
"10000002","EN20121008095","100001","203","远信科技"
"10000002","EN20121008096","100001","202","昆明能讯"
"10000002","EN20121008097","100001","202","昆明能讯"
"10000003","EN20121008099","100003","202","昆明能讯"
"10000002","EN20121008100","100001","12","云电同方"
"10000002","EN20121008101","100001","12","云电同方"
"10000003","EN20121008102","100003","12","云电同方"
"10000002","EN20121008103","100001","12","云电同方"
"10000002","EN20121008104","100001","203","远信科技"
"10000002","EN20121008105","100001","12","云电同方"
"10000002","EN20121008106","100001","203","远信科技"
"10000002","EN20121008107","100001","12","云电同方"
"10000002","EN20121008108","100001","203","远信科技"
"10000002","EN20121008109","100001","22","大理供电局"
"10000002","EN20121008110","100001","202","昆明能讯"
"10000002","EN20121008111","100001","203","远信科技"
"10000002","EN20121008112","100001","12","云电同方"
"10000002","EN20121008113","100001","203","远信科技"
"10000002","EN20121008114","100001","12","云电同方"
"10000002","EN20121008115","100001","12","云电同方"
"10000002","EN20121008116","100001","202","昆明能讯"
"10000002","EN20121008117","100001","203","远信科技"
"10000002","EN20121008118","100001","203","远信科技"
"10000002","EN20121008119","100001","203","远信科技"
"10000002","EN20121008120","100001","202","昆明能讯"
"10000003","EN20121008121","100001","12","云电同方"
"10000003","EN20121008122","100003","12","云电同方"
"10000002","EN20121008123","100001","203","远信科技"
"10000002","EN20121008124","100001","12","云电同方"
"10000002","EN20121008125","100001","203","远信科技"
"10000002","EN20121008126","100001","12","云电同方"
"10000003","EN20121008127","100001","203","远信科技"
"10000002","EN20121008129","100001","203","远信科技"
"10000002","EN20121008130","100001","203","远信科技"
"10000002","EN20121008131","100001","202","昆明能讯"
"10000002","EN20121008132","100001","12","云电同方"
"10000002","EN20121008133","100001","203","远信科技"
"10000002","EN20121008134","100001","203","远信科技"
"10000002","EN20121008135","100001","202","昆明能讯"
"10000003","EN20121008136","100003","12","云电同方"
"10000002","EN20121008137","100001","202","昆明能讯"
"10000002","EN20121008138","100001","12","云电同方"
"10000002","EN20121008139","100001","12","云电同方"
"10000002","EN20121008140","100001","203","远信科技"
"10000003","EN20121008141","100003","12","云电同方"
"10000002","EN20121008142","100001","12","云电同方"
"10000002","EN20121008143","100001","202","昆明能讯"
"10000002","EN20121008144","100001","203","远信科技"
"10000002","EN20121008145","100001","12","云电同方"
"10000002","EN20121008146","100001","203","远信科技"
"10000003","EN20121008147","100003","12","云电同方"
"10000002","EN20121008148","100001","202","昆明能讯"
"10000002","EN20121008149","100001","203","远信科技"
"10000002","EN20121008150","100001","12","云电同方"
"10000003","EN20121008151","100003","12","云电同方"
"10000002","EN20121008152","100001","202","昆明能讯"
"10000003","EN20121008153","100003","19","楚雄供电局"
"10000002","EN20121008154","100001","203","远信科技"
"10000003","EN20121008155","100003","12","云电同方"
"10000002","EN20121008156","100001","12","云电同方"
"10000002","EN20121008157","100001","203","远信科技"
"10000002","EN20121008158","100001","203","远信科技"
"10000002","EN20121008159","100001","203","远信科技"
"10000002","EN20121008160","100001","202","昆明能讯"
"10000002","EN20121008161","100001","12","云电同方"
"10000002","EN20121008162","100001","12","云电同方"
"10000002","EN20121008163","100001","202","昆明能讯"
"10000002","EN20121008164","100001","203","远信科技"
"10000002","EN20121008166","100001","12","云电同方"
"10000002","EN20121008167","100001","203","远信科技"
"10000002","EN20121008168","100001","203","远信科技"
"10000002","EN20121008169","100001","202","昆明能讯"
"10000002","EN20121008170","100001","203","远信科技"
"10000002","EN20121008171","100001","203","远信科技"
"10000002","EN20121008172","100001","203","远信科技"
"10000002","EN20121008173","100001","203","远信科技"
"10000002","EN20121008174","100001","203","远信科技"
"10000002","EN20121008175","100001","203","远信科技"
"10000002","EN20121008176","100001","12","云电同方"
"10000003","EN20121008177","100001","203","远信科技"
"10000003","EN20121008178","100001","203","远信科技"
"10000002","EN20121008179","100001","203","远信科技"
"10000002","EN20121008180","100001","203","远信科技"
"10000002","EN20121008181","100001","203","远信科技"
"10000003","EN20121008182","100001","203","远信科技"
"10000002","EN20121008183","100001","12","云电同方"
"10000003","EN20121008184","100001","12","云电同方"
"10000002","EN20121008185","100001","12","云电同方"
"10000002","EN20121008186","100001","12","云电同方"
"10000002","EN20121008187","100001","12","云电同方"
"10000002","EN20121008188","100001","202","昆明能讯"
"10000002","EN20121008189","100001","203","远信科技"
"10000002","EN20121008190","100001","12","云电同方"
"10000002","EN20121008191","100001","203","远信科技"
"10000002","EN20121008192","100001","203","远信科技"
"10000002","EN20121008193","100001","203","远信科技"
"10000002","EN20121008194","100001","203","远信科技"
"10000002","EN20121008195","100001","203","远信科技"
"10000002","EN20121008196","100001","203","远信科技"
"10000002","EN20121008197","100001","203","远信科技"
"10000002","EN20121008198","100001","203","远信科技"
"10000002","EN20121008199","100001","203","远信科技"
"10000002","EN20121008200","100001","202","昆明能讯"
"10000002","EN20121008201","100001","202","昆明能讯"
"10000002","EN20121008202","100001","203","远信科技"
"10000002","EN20121008203","100001","203","远信科技"
"10000002","EN20121008204","100001","202","昆明能讯"
"10000002","EN20121008205","100001","203","远信科技"
"10000002","EN20121008206","100001","12","云电同方"
"10000002","EN20121008207","100001","12","云电同方"
"10000002","EN20121008208","100001","203","远信科技"
"10000002","EN20121008209","100001","12","云电同方"
"10000002","EN20121008210","100001","12","云电同方"
"10000002","EN20121008211","100001","12","云电同方"
"10000002","EN20121008212","100001","12","云电同方"
"10000002","EN20121008213","100001","22","大理供电局"
"10000003","EN20121008214","100001","203","远信科技"
"10000002","EN20121008215","100001","203","远信科技"
"10000002","EN20121008216","100001","202","昆明能讯"
"10000003","EN20121008217","100003","12","云电同方"
"10000002","EN20121008218","100001","203","远信科技"
"10000002","EN20121008219","100001","12","云电同方"
"10000002","EN20121008220","100001","203","远信科技"
"10000002","EN20121008221","100001","203","远信科技"
"10000002","EN20121008222","100001","203","远信科技"
"10000002","EN20121008223","100001","12","云电同方"
"10000002","EN20121008224","100001","203","远信科技"
"10000003","EN20121008225","100003","12","云电同方"
"10000003","EN20121008226","100001","203","远信科技"
"10000002","EN20121008227","100001","12","云电同方"
"10000003","EN20121008228","100003","202","昆明能讯"
"10000002","EN20121008229","100001","12","云电同方"
"10000002","EN20121008230","100001","203","远信科技"
"10000002","EN20121008231","100001","22","大理供电局"
"10000002","EN20121008232","100001","203","远信科技"
"10000002","EN20121008233","100001","203","远信科技"
"10000002","EN20121008234","100001","12","云电同方"
"10000002","EN20121008235","100001","12","云电同方"
"10000003","EN20121008236","100003","12","云电同方"
"10000002","EN20121008237","100001","12","云电同方"
"10000002","EN20121008238","100001","12","云电同方"
"10000002","EN20121008239","100001","12","云电同方"
"10000002","EN20121008240","100001","203","远信科技"
"10000002","EN20121008241","100001","203","远信科技"
"10000002","EN20121008242","100001","203","远信科技"
"10000002","EN20121008243","100001","12","云电同方"
"10000002","EN20121008244","100001","203","远信科技"
"10000002","EN20121008245","100001","203","远信科技"
"10000002","EN20121008246","100001","203","远信科技"
"10000002","EN20121008247","100001","203","远信科技"
"10000002","EN20121008248","100001","202","昆明能讯"
"10000002","EN20121008249","100001","202","昆明能讯"
"10000002","EN20121008250","100001","203","远信科技"
"10000002","EN20121008251","100001","12","云电同方"
"10000002","EN20121008252","100001","12","云电同方"
"10000002","EN20121008253","100001","203","远信科技"
"10000002","EN20121008254","100001","12","云电同方"
"10000003","EN20121008255","100003","12","云电同方"
"10000002","EN20121008256","100001","12","云电同方"
"10000002","EN20121008257","100001","203","远信科技"
"10000002","EN20121008258","100001","12","云电同方"
"10000003","EN20121008259","100003","12","云电同方"
"10000002","EN20121008260","100001","12","云电同方"
"10000003","EN20121008261","100003","12","云电同方"
"10000003","EN20121008262","100003","12","云电同方"
"10000003","EN20121008263","100001","203","远信科技"
"10000002","EN20121008264","100001","203","远信科技"
"10000002","EN20121008265","100001","12","云电同方"
"10000002","EN20121008266","100001","203","远信科技"
"10000003","EN20121008267","100003","12","云电同方"
"10000002","EN20121008268","100001","12","云电同方"
"10000002","EN20121008269","100001","202","昆明能讯"
"10000002","EN20121008270","100001","12","云电同方"
"10000002","EN20121008271","100001","203","远信科技"
"10000002","EN20121008272","100001","203","远信科技"
"10000003","EN20121008273","100003","12","云电同方"
"10000002","EN20121008274","100001","203","远信科技"
"10000002","EN20121008275","100001","203","远信科技"
"10000002","EN20121008276","100001","203","远信科技"
"10000003","EN20121008277","100001","203","远信科技"
"10000002","EN20121008278","100001","203","远信科技"
"10000002","EN20121008279","100001","203","远信科技"
"10000002","EN20121008280","100001","203","远信科技"
"10000002","EN20121008281","100001","12","云电同方"
"10000003","EN20121008282","100003","12","云电同方"
"10000002","EN20121008283","100001","203","远信科技"
"10000002","EN20121008284","100001","203","远信科技"
"10000002","EN20121008285","100001","202","昆明能讯"
"10000002","EN20121008286","100001","203","远信科技"
"10000002","EN20121008287","100001","203","远信科技"
"10000003","EN20121008288","100003","202","昆明能讯"
"10000002","EN20121008289","100001","12","云电同方"
"10000002","EN20121008290","100001","203","远信科技"
"10000003","EN20121008291","100001","203","远信科技"
"10000003","EN20121008292","100003","12","云电同方"
"10000003","EN20121008293","100001","203","远信科技"
"10000003","EN20121008294","100003","12","云电同方"
"10000002","EN20121008295","100001","202","昆明能讯"
"10000002","EN20121008296","100001","203","远信科技"
"10000003","EN20121008297","100001","203","远信科技"
"10000002","EN20121008298","100001","202","昆明能讯"
"10000002","EN20121008299","100001","203","远信科技"
"10000002","EN20121008300","100001","12","云电同方"
"10000002","EN20121008301","100001","203","远信科技"
"10000003","EN20121008302","100003","12","云电同方"
"10000002","EN20121008303","100001","12","云电同方"
"10000002","EN20121008304","100001","203","远信科技"
"10000002","EN20121008305","100001","203","远信科技"
"10000002","EN20121008306","100001","12","云电同方"
"10000002","EN20121008307","100001","12","云电同方"
"10000002","EN20121008308","100001","203","远信科技"
"10000002","EN20121008309","100001","202","昆明能讯"
"10000002","EN20121008310","100001","12","云电同方"
"10000003","EN20121008311","100003","19","楚雄供电局"
"10000002","EN20121008312","100001","202","昆明能讯"
"10000003","EN20121008313","100001","410","东电科技"
"10000002","EN20121008314","100001","12","云电同方"
"10000002","EN20121008315","100001","12","云电同方"
"10000003","EN20121008316","100001","12","云电同方"
"10000002","EN20121008317","100001","202","昆明能讯"
"10000002","EN20121008318","100001","12","云电同方"
"10000003","EN20121008319","100001","203","远信科技"
"10000003","EN20121008320","100005","202","昆明能讯"
"10000002","EN20121008321","100001","202","昆明能讯"
"10000002","EN20121008322","100001","203","远信科技"
"10000002","EN20121008323","100001","203","远信科技"
"10000002","EN20121008324","100001","12","云电同方"
"10000002","EN20121008325","100001","202","昆明能讯"
"10000003","EN20121008326","100003","12","云电同方"
"10000002","EN20121008327","100001","12","云电同方"
"10000002","EN20121008328","100001","203","远信科技"
"10000002","EN20121008329","100001","203","远信科技"
"10000002","EN20121008330","100001","12","云电同方"
"10000002","EN20121008331","100001","203","远信科技"
"10000003","EN20121008332","100001","410","东电科技"
"10000002","EN20121008333","100001","12","云电同方"
"10000002","EN20121008334","100001","12","云电同方"
"10000003","EN20121008335","100003","12","云电同方"
"10000002","EN20121008336","100001","203","远信科技"
"10000002","EN20121008337","100001","12","云电同方"
"10000002","EN20121008338","100001","203","远信科技"
"10000003","EN20121008339","100001","410","东电科技"
"10000002","EN20121008340","100001","202","昆明能讯"
"10000002","EN20121008341","100001","202","昆明能讯"
"10000002","EN20121008342","100001","203","远信科技"
"10000002","EN20121008343","100001","12","云电同方"
"10000002","EN20121008344","100001","202","昆明能讯"
"10000002","EN20121008345","100001","202","昆明能讯"
"10000002","EN20121008346","100001","12","云电同方"
"10000002","EN20121008347","100001","12","云电同方"
"10000002","EN20121008348","100001","410","东电科技"
"10000002","EN20121008349","100001","203","远信科技"
"10000002","EN20121008350","100001","12","云电同方"
"10000002","EN20121008351","100001","12","云电同方"
"10000002","EN20121008352","100001","202","昆明能讯"
"10000002","EN20121008353","100001","203","远信科技"
"10000002","EN20121008354","100001","12","云电同方"
"10000002","EN20121008355","100001","202","昆明能讯"
"10000002","EN20121008356","100001","410","东电科技"
"10000002","EN20121008357","100001","202","昆明能讯"
"10000002","EN20121008358","100001","202","昆明能讯"
"10000003","EN20121008359","100005","202","昆明能讯"
"10000002","EN20121008360","100001","202","昆明能讯"
"10000002","EN20121008361","100001","203","远信科技"
"10000002","EN20121008362","100001","12","云电同方"
"10000002","EN20121008363","100001","202","昆明能讯"
"10000002","EN20121008364","100001","12","云电同方"
"10000002","EN20121008365","100001","202","昆明能讯"
"10000002","EN20121008366","100001","203","远信科技"
"10000002","EN20121008367","100001","202","昆明能讯"
"10000002","EN20121008368","100001","202","昆明能讯"
"10000002","EN20121008369","100001","203","远信科技"
"10000002","EN20121008370","100001","12","云电同方"
"10000003","EN20121008371","100003","12","云电同方"
"10000003","EN20121008372","100001","12","云电同方"
"10000002","EN20121008373","100001","12","云电同方"
"10000002","EN20121008374","100001","203","远信科技"
"10000002","EN20121008375","100001","12","云电同方"
"10000002","EN20121008376","100001","410","东电科技"
"10000002","EN20121008377","100003","12","云电同方"
"10000002","EN20121008378","100001","202","昆明能讯"
"10000002","EN20121008379","100001","12","云电同方"
"10000002","EN20121008380","100001","12","云电同方"
"10000002","EN20121008381","100001","12","云电同方"
"10000002","EN20121008382","100001","202","昆明能讯"
"10000002","EN20121008383","100001","12","云电同方"
"10000002","EN20121008384","100001","202","昆明能讯"
"10000003","EN20121008385","100001","203","远信科技"
"10000002","EN20121008386","100001","203","远信科技"
"10000002","EN20121008387","100001","203","远信科技"
"10000002","EN20121008388","100001","203","远信科技"
"10000003","EN20121008389","100001","203","远信科技"
"10000002","EN20121008390","100001","203","远信科技"
"10000002","EN20121008391","100001","203","远信科技"
"10000002","EN20121008392","100001","203","远信科技"
"10000003","EN20121009001","100003","12","云电同方"
"10000002","EN20121009002","100001","202","昆明能讯"
"10000002","EN20121009003","100001","202","昆明能讯"
"10000002","EN20121009004","100001","202","昆明能讯"
"10000002","EN20121009005","100001","12","云电同方"
"10000002","EN20121009006","100001","12","云电同方"
"10000002","EN20121009007","100001","202","昆明能讯"
"10000002","EN20121009008","100001","203","远信科技"
"10000002","EN20121009009","100001","12","云电同方"
"10000003","EN20121009010","100001","203","远信科技"
"10000002","EN20121009011","100001","22","大理供电局"
"10000002","EN20121009012","100001","202","昆明能讯"
"10000002","EN20121009013","100001","203","远信科技"
"10000002","EN20121009014","100001","12","云电同方"
"10000002","EN20121009015","100001","203","远信科技"
"10000002","EN20121009016","100001","203","远信科技"
"10000003","EN20121009017","100003","19","楚雄供电局"
"10000002","EN20121009018","100001","203","远信科技"
"10000002","EN20121009020","100001","203","远信科技"
"10000002","EN20121009021","100001","203","远信科技"
"10000002","EN20121009022","100001","12","云电同方"
"10000002","EN20121009023","100001","12","云电同方"
"10000002","EN20121009024","100001","202","昆明能讯"
"10000002","EN20121009025","100001","202","昆明能讯"
"10000002","EN20121009026","100001","12","云电同方"
"10000002","EN20121009027","100001","203","远信科技"
"10000002","EN20121009028","100001","202","昆明能讯"
"10000002","EN20121009030","100001","12","云电同方"
"10000002","EN20121009031","100001","202","昆明能讯"
"10000002","EN20121009032","100001","12","云电同方"
"10000002","EN20121009033","100001","202","昆明能讯"
"10000002","EN20121009034","100001","202","昆明能讯"
"10000002","EN20121009035","100001","12","云电同方"
"10000002","EN20121009036","100001","12","云电同方"
"10000002","EN20121009037","100001","12","云电同方"
"10000002","EN20121009038","100001","203","远信科技"
"10000002","EN20121009039","100001","203","远信科技"
"10000003","EN20121009040","100003","12","云电同方"
"10000002","EN20121009041","100001","203","远信科技"
"10000002","EN20121009042","100001","203","远信科技"
"10000002","EN20121009043","100001","202","昆明能讯"
"10000002","EN20121009044","100001","203","远信科技"
"10000002","EN20121009045","100001","202","昆明能讯"
"10000002","EN20121009046","100001","203","远信科技"
"10000002","EN20121009047","100001","202","昆明能讯"
"10000002","EN20121009048","100001","203","远信科技"
