"SOLVEID","TRANSACTIONID","CLOSEID","ORGID","ORGNAME"
"10000002","EN20120817350","100001","203","远信科技"
"10000002","EN20120817351","100001","203","远信科技"
"10000002","EN20120817352","100001","202","昆明能讯"
"10000002","EN20120817353","100001","202","昆明能讯"
"10000002","EN20120817354","100001","12","云电同方"
"10000002","EN20120817355","100001","203","远信科技"
"10000002","EN20120817356","100001","12","云电同方"
"10000002","EN20120817357","100001","12","云电同方"
"10000002","EN20120817358","100001","203","远信科技"
"10000002","EN20120817359","100001","202","昆明能讯"
"10000002","EN20120817360","100001","12","云电同方"
"10000002","EN20120817361","100001","203","远信科技"
"10000002","EN20120817362","100001","203","远信科技"
"10000002","EN20120817363","100001","202","昆明能讯"
"10000002","EN20120817364","100001","12","云电同方"
"10000002","EN20120817365","100001","12","云电同方"
"10000002","EN20120817366","100001","202","昆明能讯"
"10000002","EN20120817367","100001","202","昆明能讯"
"10000002","EN20120817368","100001","202","昆明能讯"
"10000002","EN20120817369","100001","202","昆明能讯"
"10000003","EN20120817370","100003","12","云电同方"
"10000003","EN20120817371","100003","12","云电同方"
"10000002","EN20120818001","100001","12","云电同方"
"10000002","EN20120818002","100001","12","云电同方"
"10000002","EN20120818003","100001","202","昆明能讯"
"10000002","EN20120818004","100001","12","云电同方"
"10000002","EN20120818005","100001","202","昆明能讯"
"10000002","EN20120818006","100001","202","昆明能讯"
"10000002","EN20120818007","100001","12","云电同方"
"10000002","EN20120818008","100001","202","昆明能讯"
"10000002","EN20120818009","100001","202","昆明能讯"
"10000002","EN20120818010","100001","202","昆明能讯"
"10000002","EN20120818011","100001","12","云电同方"
"10000002","EN20120818012","100001","12","云电同方"
"10000002","EN20120818013","100001","203","远信科技"
"10000003","EN20120818014","100003","12","云电同方"
"10000002","EN20120818015","100001","12","云电同方"
"10000002","EN20120818016","100001","12","云电同方"
"10000002","EN20120818017","100001","12","云电同方"
"10000002","EN20120818018","100001","12","云电同方"
"10000002","EN20120818019","100001","202","昆明能讯"
"10000002","EN20120818020","100001","12","云电同方"
"10000002","EN20120818021","100001","12","云电同方"
"10000003","EN20120818022","100003","12","云电同方"
"10000002","EN20120818023","100001","12","云电同方"
"10000003","EN20120818031","100003","12","云电同方"
"10000003","EN20120818032","100003","12","云电同方"
"10000002","EN20120818033","100001","12","云电同方"
"10000002","EN20120818034","100001","12","云电同方"
"10000002","EN20120818035","100001","12","云电同方"
"10000002","EN20120818036","100001","202","昆明能讯"
"10000002","EN20120818037","100001","202","昆明能讯"
"10000002","EN20120818038","100001","12","云电同方"
"10000002","EN20120818039","100001","12","云电同方"
"10000002","EN20120818040","100001","12","云电同方"
"10000003","EN20120818041","100003","12","云电同方"
"10000002","EN20120818042","100001","12","云电同方"
"10000002","EN20120818043","100001","12","云电同方"
"10000002","EN20120818044","100001","12","云电同方"
"10000003","EN20120818045","100003","12","云电同方"
"10000002","EN20120818046","100001","203","远信科技"
"10000003","EN20120818047","100003","12","云电同方"
"10000002","EN20120819001","100001","12","云电同方"
"10000003","EN20120819002","100003","12","云电同方"
"10000003","EN20120819003","100001","12","云电同方"
"10000003","EN20120819004","100003","12","云电同方"
"10000002","EN20120819005","100001","12","云电同方"
"10000002","EN20120819006","100001","202","昆明能讯"
"10000003","EN20120819007","100003","12","云电同方"
"10000002","EN20120819008","100001","203","远信科技"
"10000002","EN20120819009","100001","12","云电同方"
"10000003","EN20120819010","100003","12","云电同方"
"10000002","EN20120819011","100001","12","云电同方"
"10000002","EN20120819012","100001","12","云电同方"
"10000002","EN20120819021","100001","12","云电同方"
"10000002","EN20120819022","100001","12","云电同方"
"10000002","EN20120819023","100001","12","云电同方"
"10000002","EN20120820001","100001","12","云电同方"
"10000003","EN20120820002","100003","19","楚雄供电局"
"10000002","EN20120820003","100001","203","远信科技"
"10000002","EN20120820004","100001","12","云电同方"
"10000002","EN20120820005","100001","12","云电同方"
"10000002","EN20120820006","100001","12","云电同方"
"10000002","EN20120820007","100001","12","云电同方"
"10000003","EN20120820008","100003","12","云电同方"
"10000002","EN20120820009","100001","12","云电同方"
"10000002","EN20120820010","100001","19","楚雄供电局"
"10000003","EN20120820012","100001","203","远信科技"
"10000002","EN20120820013","100001","12","云电同方"
"10000002","EN20120820014","100001","12","云电同方"
"10000002","EN20120820015","100001","12","云电同方"
"10000002","EN20120820016","100001","203","远信科技"
"10000002","EN20120820017","100001","203","远信科技"
"10000002","EN20120820018","100001","12","云电同方"
"10000002","EN20120820019","100001","202","昆明能讯"
"10000002","EN20120820020","100001","203","远信科技"
"10000002","EN20120820021","100001","12","云电同方"
"10000002","EN20120820022","100001","202","昆明能讯"
"10000002","EN20120820023","100001","12","云电同方"
"10000002","EN20120820024","100001","202","昆明能讯"
"10000003","EN20120820025","100003","12","云电同方"
"10000002","EN20120820026","100001","203","远信科技"
"10000002","EN20120820027","100001","203","远信科技"
"10000002","EN20120820028","100001","12","云电同方"
"10000002","EN20120820029","100001","202","昆明能讯"
"10000002","EN20120820030","100001","202","昆明能讯"
"10000003","EN20120820031","100001","12","云电同方"
"10000003","EN20120820032","100001","203","远信科技"
"10000002","EN20120820033","100001","203","远信科技"
"10000002","EN20120820034","100001","203","远信科技"
"10000002","EN20120820035","100001","202","昆明能讯"
"10000002","EN20120820036","100001","12","云电同方"
"10000002","EN20120820037","100001","12","云电同方"
"10000002","EN20120820038","100001","203","远信科技"
"10000002","EN20120820039","100001","202","昆明能讯"
"10000002","EN20120820040","100001","12","云电同方"
"10000003","EN20120820041","100003","12","云电同方"
"10000002","EN20120820042","100001","202","昆明能讯"
"10000002","EN20120820043","100001","203","远信科技"
"10000002","EN20120820044","100001","12","云电同方"
"10000002","EN20120820045","100001","202","昆明能讯"
"10000002","EN20120820046","100001","202","昆明能讯"
"10000002","EN20120820047","100001","12","云电同方"
"10000003","EN20120820048","100001","12","云电同方"
"10000002","EN20120820049","100001","203","远信科技"
"10000002","EN20120820050","100001","12","云电同方"
"10000002","EN20120820051","100001","202","昆明能讯"
"10000002","EN20120820052","100001","12","云电同方"
"10000002","EN20120820053","100001","12","云电同方"
"10000003","EN20120820054","100003","202","昆明能讯"
"10000002","EN20120820055","100001","12","云电同方"
"10000002","EN20120820056","100001","202","昆明能讯"
"10000002","EN20120820057","100001","202","昆明能讯"
"10000002","EN20120820058","100001","203","远信科技"
"10000002","EN20120820059","100001","203","远信科技"
"10000002","EN20120820060","100001","202","昆明能讯"
"10000003","EN20120820061","100003","12","云电同方"
"10000002","EN20120820062","100001","12","云电同方"
"10000002","EN20120820063","100001","203","远信科技"
"10000002","EN20120820064","100001","202","昆明能讯"
"10000002","EN20120820065","100001","203","远信科技"
"10000002","EN20120820066","100001","202","昆明能讯"
"10000002","EN20120820067","100001","12","云电同方"
"10000002","EN20120820068","100001","202","昆明能讯"
"10000002","EN20120820069","100001","202","昆明能讯"
"10000002","EN20120820070","100001","12","云电同方"
"10000002","EN20120820071","100001","202","昆明能讯"
"10000003","EN20120820072","100001","203","远信科技"
"10000002","EN20120820073","100001","12","云电同方"
"10000002","EN20120820074","100001","202","昆明能讯"
"10000002","EN20120820075","100001","12","云电同方"
"10000002","EN20120820076","100001","203","远信科技"
"10000002","EN20120820077","100001","12","云电同方"
"10000002","EN20120820078","100001","12","云电同方"
"10000004","EN20120820079","100003","202","昆明能讯"
"10000002","EN20120820080","100001","12","云电同方"
"10000002","EN20120820081","100001","203","远信科技"
"10000002","EN20120820082","100001","203","远信科技"
"10000002","EN20120820083","100001","12","云电同方"
"10000002","EN20120820084","100001","202","昆明能讯"
"10000002","EN20120820085","100001","203","远信科技"
"10000002","EN20120820086","100001","202","昆明能讯"
"10000002","EN20120820087","100001","12","云电同方"
"10000002","EN20120820088","100001","202","昆明能讯"
"10000002","EN20120820089","100001","202","昆明能讯"
"10000003","EN20120820090","100001","203","远信科技"
"10000002","EN20120820091","100001","202","昆明能讯"
"10000002","EN20120820092","100001","12","云电同方"
"10000003","EN20120820093","100001","12","云电同方"
"10000002","EN20120820094","100001","202","昆明能讯"
"10000002","EN20120820095","100001","203","远信科技"
"10000003","EN20120820096","100001","203","远信科技"
"10000002","EN20120820097","100001","202","昆明能讯"
"10000002","EN20120820098","100001","202","昆明能讯"
"10000002","EN20120820099","100001","203","远信科技"
"10000003","EN20120820100","100003","202","昆明能讯"
"10000002","EN20120820101","100001","202","昆明能讯"
"10000002","EN20120820102","100001","202","昆明能讯"
"10000002","EN20120820103","100001","202","昆明能讯"
"10000002","EN20120820104","100001","203","远信科技"
"10000003","EN20120820105","100003","12","云电同方"
"10000003","EN20120820106","100003","12","云电同方"
"10000002","EN20120820107","100001","12","云电同方"
"10000002","EN20120820108","100001","203","远信科技"
"10000002","EN20120820109","100001","202","昆明能讯"
"10000002","EN20120820110","100001","203","远信科技"
"10000002","EN20120820111","100001","203","远信科技"
"10000002","EN20120820112","100001","203","远信科技"
"10000002","EN20120820113","100001","12","云电同方"
"10000002","EN20120820114","100001","202","昆明能讯"
"10000002","EN20120820115","100001","202","昆明能讯"
"10000002","EN20120820116","100001","203","远信科技"
"10000002","EN20120820117","100001","202","昆明能讯"
"10000002","EN20120820118","100001","12","云电同方"
"10000002","EN20120820119","100001","202","昆明能讯"
"10000002","EN20120820120","100001","202","昆明能讯"
"10000002","EN20120820121","100001","202","昆明能讯"
"10000002","EN20120820122","100001","202","昆明能讯"
"10000002","EN20120820123","100001","12","云电同方"
"10000002","EN20120820124","100001","203","远信科技"
"10000002","EN20120820125","100001","203","远信科技"
"10000002","EN20120820126","100001","12","云电同方"
"10000003","EN20120820127","100003","12","云电同方"
"10000002","EN20120820128","100001","203","远信科技"
"10000002","EN20120820129","100001","202","昆明能讯"
"10000002","EN20120820130","100001","202","昆明能讯"
"10000002","EN20120820131","100001","12","云电同方"
"10000002","EN20120820132","100001","202","昆明能讯"
"10000002","EN20120820133","100001","203","远信科技"
"10000002","EN20120820134","100001","12","云电同方"
"10000002","EN20120820135","100001","202","昆明能讯"
"10000002","EN20120820136","100001","202","昆明能讯"
"10000002","EN20120820137","100001","202","昆明能讯"
"10000002","EN20120820138","100001","202","昆明能讯"
"10000002","EN20120820139","100001","12","云电同方"
"10000002","EN20120820140","100001","203","远信科技"
"10000003","EN20120820141","100003","12","云电同方"
"10000002","EN20120820142","100001","203","远信科技"
"10000003","EN20120820143","100003","12","云电同方"
"10000002","EN20120820144","100001","203","远信科技"
"10000002","EN20120820145","100001","202","昆明能讯"
"10000002","EN20120820146","100001","203","远信科技"
"10000002","EN20120820147","100001","203","远信科技"
"10000002","EN20120820148","100001","202","昆明能讯"
"10000003","EN20120820149","100003","12","云电同方"
"10000002","EN20120820150","100001","202","昆明能讯"
"10000002","EN20120820151","100001","12","云电同方"
"10000002","EN20120820152","100001","202","昆明能讯"
"10000002","EN20120820153","100001","12","云电同方"
"10000002","EN20120820154","100001","12","云电同方"
"10000003","EN20120820155","100003","12","云电同方"
"10000002","EN20120820156","100001","202","昆明能讯"
"10000002","EN20120820157","100001","12","云电同方"
"10000002","EN20120820160","100001","26","西双版纳供电局"
"10000002","EN20120820163","100001","12","云电同方"
"10000002","EN20120820164","100001","202","昆明能讯"
"10000002","EN20120820165","100001","203","远信科技"
"10000002","EN20120820166","100001","203","远信科技"
"10000002","EN20120820167","100001","12","云电同方"
"10000002","EN20120820169","100001","26","西双版纳供电局"
"10000002","EN20120820170","100001","12","云电同方"
"10000003","EN20120820171","100003","12","云电同方"
"10000002","EN20120820172","100001","203","远信科技"
"10000002","EN20120820173","100001","12","云电同方"
"10000002","EN20120820174","100001","203","远信科技"
"10000002","EN20120820175","100001","202","昆明能讯"
"10000003","EN20120820176","100003","202","昆明能讯"
"10000002","EN20120820177","100001","12","云电同方"
"10000002","EN20120820178","100001","202","昆明能讯"
"10000002","EN20120820179","100001","203","远信科技"
"10000002","EN20120820180","100001","202","昆明能讯"
"10000003","EN20120820181","100003","202","昆明能讯"
"10000002","EN20120820182","100001","202","昆明能讯"
"10000002","EN20120820183","100001","202","昆明能讯"
"10000002","EN20120820193","100001","203","远信科技"
"10000002","EN20120820194","100001","202","昆明能讯"
"10000002","EN20120820195","100001","202","昆明能讯"
"10000002","EN20120820196","100001","202","昆明能讯"
"10000002","EN20120820197","100001","12","云电同方"
"10000003","EN20120820198","100003","12","云电同方"
"10000002","EN20120820199","100001","202","昆明能讯"
"10000002","EN20120820200","100001","12","云电同方"
"10000002","EN20120820201","100001","202","昆明能讯"
"10000002","EN20120820202","100001","12","云电同方"
"10000003","EN20120820203","100003","12","云电同方"
"10000002","EN20120820204","100001","203","远信科技"
"10000002","EN20120820206","100001","12","云电同方"
"10000002","EN20120820207","100001","12","云电同方"
"10000003","EN20120820208","100003","12","云电同方"
"10000002","EN20120820209","100001","202","昆明能讯"
"10000002","EN20120820210","100001","203","远信科技"
"10000002","EN20120820211","100001","203","远信科技"
"10000002","EN20120820212","100001","202","昆明能讯"
"10000002","EN20120820213","100001","12","云电同方"
"10000003","EN20120820214","100003","12","云电同方"
"10000002","EN20120820215","100001","203","远信科技"
"10000002","EN20120820216","100001","203","远信科技"
"10000003","EN20120820217","100003","12","云电同方"
"10000003","EN20120820218","100001","203","远信科技"
"10000002","EN20120820219","100001","12","云电同方"
"10000002","EN20120820220","100001","203","远信科技"
"10000002","EN20120820221","100001","203","远信科技"
"10000002","EN20120820222","100001","203","远信科技"
"10000002","EN20120820223","100001","12","云电同方"
"10000002","EN20120820224","100001","203","远信科技"
"10000002","EN20120820225","100001","202","昆明能讯"
"10000003","EN20120820226","100003","12","云电同方"
"10000002","EN20120820227","100001","203","远信科技"
"10000002","EN20120820228","100001","203","远信科技"
"10000003","EN20120820229","100003","12","云电同方"
"10000002","EN20120820230","100001","12","云电同方"
"10000002","EN20120820231","100001","12","云电同方"
"10000002","EN20120820232","100001","203","远信科技"
"10000002","EN20120820233","100001","12","云电同方"
"10000002","EN20120820234","100001","203","远信科技"
"10000002","EN20120820235","100001","12","云电同方"
"10000002","EN20120820236","100001","203","远信科技"
"10000002","EN20120820237","100001","12","云电同方"
"10000002","EN20120820239","100001","202","昆明能讯"
"10000002","EN20120820240","100001","202","昆明能讯"
"10000002","EN20120820241","100001","202","昆明能讯"
"10000002","EN20120820242","100001","203","远信科技"
"10000002","EN20120820243","100001","202","昆明能讯"
"10000003","EN20120820244","100003","12","云电同方"
"10000002","EN20120820245","100001","203","远信科技"
"10000002","EN20120820246","100001","12","云电同方"
"10000002","EN20120820247","100001","203","远信科技"
"10000002","EN20120820248","100001","12","云电同方"
"10000002","EN20120820249","100001","202","昆明能讯"
"10000002","EN20120820250","100001","12","云电同方"
"10000002","EN20120820251","100001","12","云电同方"
"10000002","EN20120820252","100001","12","云电同方"
"10000003","EN20120820253","100003","12","云电同方"
"10000002","EN20120820254","100001","12","云电同方"
"10000002","EN20120820255","100001","202","昆明能讯"
"10000002","EN20120820256","100001","203","远信科技"
"10000002","EN20120820257","100001","12","云电同方"
"10000002","EN20120820259","100001","203","远信科技"
"10000002","EN20120820260","100001","203","远信科技"
"10000002","EN20120820261","100001","12","云电同方"
"10000002","EN20120820262","100001","12","云电同方"
"10000002","EN20120820263","100001","203","远信科技"
"10000002","EN20120820264","100001","202","昆明能讯"
"10000002","EN20120820265","100001","203","远信科技"
"10000003","EN20120820266","100001","203","远信科技"
"10000002","EN20120820267","100001","12","云电同方"
"10000003","EN20120820268","100001","12","云电同方"
"10000002","EN20120820269","100001","202","昆明能讯"
"10000002","EN20120820270","100001","202","昆明能讯"
"10000002","EN20120820271","100001","202","昆明能讯"
"10000002","EN20120820272","100001","202","昆明能讯"
"10000002","EN20120820273","100001","12","云电同方"
"10000002","EN20120820274","100001","203","远信科技"
"10000002","EN20120820275","100003","203","远信科技"
"10000002","EN20120820276","100001","203","远信科技"
"10000002","EN20120820277","100001","202","昆明能讯"
"10000002","EN20120820278","100001","203","远信科技"
"10000002","EN20120820279","100001","12","云电同方"
"10000002","EN20120820280","100001","12","云电同方"
"10000003","EN20120820281","100003","202","昆明能讯"
"10000002","EN20120820282","100001","12","云电同方"
"10000002","EN20120820283","100001","202","昆明能讯"
"10000002","EN20120820284","100001","203","远信科技"
"10000003","EN20120820285","100003","19","楚雄供电局"
"10000002","EN20120820286","100001","202","昆明能讯"
"10000002","EN20120820287","100001","203","远信科技"
"10000002","EN20120820288","100001","203","远信科技"
"10000002","EN20120820289","100001","203","远信科技"
"10000002","EN20120820290","100001","203","远信科技"
"10000002","EN20120820291","100001","202","昆明能讯"
"10000002","EN20120820292","100001","202","昆明能讯"
"10000002","EN20120820293","100001","203","远信科技"
"10000002","EN20120820294","100001","19","楚雄供电局"
"10000003","EN20120820295","100003","12","云电同方"
"10000002","EN20120820296","100001","202","昆明能讯"
"10000003","EN20120820297","100003","12","云电同方"
"10000002","EN20120820298","100001","202","昆明能讯"
"10000002","EN20120820299","100001","202","昆明能讯"
"10000002","EN20120820300","100001","203","远信科技"
"10000003","EN20120820301","100003","12","云电同方"
"10000002","EN20120820302","100001","203","远信科技"
"10000002","EN20120820303","100001","203","远信科技"
"10000002","EN20120820304","100001","203","远信科技"
"10000002","EN20120820305","100001","12","云电同方"
"10000002","EN20120820306","100001","203","远信科技"
"10000002","EN20120820307","100001","12","云电同方"
"10000002","EN20120820308","100001","12","云电同方"
"10000002","EN20120820309","100001","203","远信科技"
"10000002","EN20120820310","100001","12","云电同方"
"10000002","EN20120820311","100001","12","云电同方"
"10000002","EN20120820312","100001","202","昆明能讯"
"10000002","EN20120820313","100001","203","远信科技"
"10000002","EN20120820314","100001","12","云电同方"
"10000002","EN20120820315","100001","12","云电同方"
"10000002","EN20120820316","100001","203","远信科技"
"10000002","EN20120820317","100001","203","远信科技"
"10000002","EN20120820318","100001","12","云电同方"
"10000002","EN20120820319","100001","203","远信科技"
"10000002","EN20120820320","100001","202","昆明能讯"
"10000002","EN20120820321","100001","202","昆明能讯"
"10000002","EN20120820322","100001","203","远信科技"
"10000002","EN20120820323","100001","202","昆明能讯"
"10000002","EN20120820324","100001","202","昆明能讯"
"10000002","EN20120820325","100001","203","远信科技"
"10000002","EN20120820326","100001","203","远信科技"
"10000002","EN20120820327","100001","203","远信科技"
"10000002","EN20120820328","100001","202","昆明能讯"
"10000003","EN20120820329","100001","203","远信科技"
"10000002","EN20120820330","100001","12","云电同方"
"10000002","EN20120820331","100001","12","云电同方"
"10000003","EN20120820332","100003","12","云电同方"
"10000002","EN20120820333","100001","202","昆明能讯"
"10000002","EN20120820334","100001","12","云电同方"
"10000002","EN20120820335","100001","203","远信科技"
"10000002","EN20120820336","100001","19","楚雄供电局"
"10000002","EN20120820337","100001","202","昆明能讯"
"10000002","EN20120820338","100001","12","云电同方"
"10000002","EN20120820339","100001","202","昆明能讯"
"10000002","EN20120820340","100001","12","云电同方"
"10000002","EN20120820341","100001","202","昆明能讯"
"10000002","EN20120820342","100001","203","远信科技"
"10000003","EN20120820343","100001","12","云电同方"
"10000002","EN20120820344","100001","203","远信科技"
"10000002","EN20120820345","100001","12","云电同方"
"10000002","EN20120820346","100001","203","远信科技"
"10000002","EN20120820347","100001","203","远信科技"
"10000002","EN20120820348","100001","202","昆明能讯"
"10000002","EN20120820349","100001","202","昆明能讯"
"10000002","EN20120820350","100001","202","昆明能讯"
"10000002","EN20120820351","100001","203","远信科技"
"10000002","EN20120820352","100001","202","昆明能讯"
"10000003","EN20120820353","100003","12","云电同方"
"10000002","EN20120820354","100001","203","远信科技"
"10000002","EN20120820355","100001","12","云电同方"
"10000002","EN20120820357","100001","12","云电同方"
"10000002","EN20120820358","100001","12","云电同方"
"10000002","EN20120820359","100001","12","云电同方"
"10000002","EN20120820360","100001","203","远信科技"
"10000003","EN20120820361","100003","202","昆明能讯"
"10000002","EN20120820362","100001","12","云电同方"
"10000002","EN20120820363","100001","203","远信科技"
"10000002","EN20120820364","100001","203","远信科技"
"10000003","EN20120820365","100003","202","昆明能讯"
"10000002","EN20120820366","100001","203","远信科技"
"10000002","EN20120820367","100001","203","远信科技"
"10000003","EN20120820368","100001","202","昆明能讯"
"10000002","EN20120820369","100001","203","远信科技"
"10000002","EN20120820370","100001","202","昆明能讯"
"10000002","EN20120820371","100001","202","昆明能讯"
"10000002","EN20120820373","100001","12","云电同方"
"10000002","EN20120820374","100001","202","昆明能讯"
"10000002","EN20120820375","100001","203","远信科技"
"10000002","EN20120820376","100001","202","昆明能讯"
"10000003","EN20120820377","100003","202","昆明能讯"
"10000002","EN20120820378","100001","202","昆明能讯"
"10000003","EN20120820379","100003","12","云电同方"
"10000002","EN20120820380","100001","12","云电同方"
"10000002","EN20120820381","100001","202","昆明能讯"
"10000002","EN20120820382","100001","12","云电同方"
"10000002","EN20120820383","100001","12","云电同方"
"10000002","EN20120820384","100001","202","昆明能讯"
"10000002","EN20120820385","100001","202","昆明能讯"
"10000002","EN20120820386","100001","12","云电同方"
"10000002","EN20120820387","100001","203","远信科技"
"10000002","EN20120820388","100001","202","昆明能讯"
"10000002","EN20120820389","100001","203","远信科技"
"10000002","EN20120820390","100001","12","云电同方"
"10000002","EN20120820391","100001","12","云电同方"
"10000002","EN20120820392","100001","12","云电同方"
"10000002","EN20120820394","100001","203","远信科技"
"10000002","EN20120820395","100001","12","云电同方"
"10000002","EN20120820396","100001","203","远信科技"
"10000002","EN20120820397","100001","12","云电同方"
"10000002","EN20120820398","100001","203","远信科技"
"10000002","EN20120820399","100001","203","远信科技"
"10000003","EN20120820400","100003","12","云电同方"
"10000002","EN20120820401","100001","202","昆明能讯"
"10000002","EN20120820402","100001","12","云电同方"
"10000002","EN20120820403","100001","203","远信科技"
"10000002","EN20120820404","100001","12","云电同方"
"10000002","EN20120820405","100001","203","远信科技"
"10000002","EN20120820406","100001","203","远信科技"
"10000002","EN20120820407","100001","202","昆明能讯"
"10000002","EN20120820408","100001","12","云电同方"
"10000002","EN20120820409","100001","12","云电同方"
"10000002","EN20120820410","100001","203","远信科技"
"10000002","EN20120820411","100001","202","昆明能讯"
"10000002","EN20120820412","100001","203","远信科技"
"10000002","EN20120820413","100001","202","昆明能讯"
"10000003","EN20120820413","100001","202","昆明能讯"
"10000002","EN20120820414","100001","203","远信科技"
"10000002","EN20120820415","100001","12","云电同方"
"10000002","EN20120820416","100001","202","昆明能讯"
"10000002","EN20120820417","100001","203","远信科技"
"10000002","EN20120820418","100001","12","云电同方"
"10000002","EN20120820419","100001","203","远信科技"
"10000002","EN20120820420","100001","12","云电同方"
"10000002","EN20120820421","100001","203","远信科技"
"10000002","EN20120820422","100001","203","远信科技"
"10000002","EN20120820423","100001","203","远信科技"
"10000002","EN20120820424","100001","12","云电同方"
"10000002","EN20120820425","100001","202","昆明能讯"
"10000003","EN20120820426","100001","203","远信科技"
"10000002","EN20120820427","100001","202","昆明能讯"
"10000002","EN20120820428","100001","12","云电同方"
"10000002","EN20120820429","100001","12","云电同方"
"10000003","EN20120820430","100003","12","云电同方"
"10000002","EN20120820431","100001","12","云电同方"
"10000003","EN20120820432","100003","12","云电同方"
"10000002","EN20120820433","100001","12","云电同方"
"10000002","EN20120820434","100001","202","昆明能讯"
"10000002","EN20120820435","100001","203","远信科技"
"10000002","EN20120820436","100001","12","云电同方"
"10000002","EN20120820437","100001","12","云电同方"
"10000002","EN20120820438","100001","203","远信科技"
"10000002","EN20120820439","100001","202","昆明能讯"
"10000003","EN20120820440","100003","12","云电同方"
"10000002","EN20120820441","100001","203","远信科技"
"10000002","EN20120820442","100001","202","昆明能讯"
"10000002","EN20120820443","100001","203","远信科技"
"10000003","EN20120820444","100003","19","楚雄供电局"
"10000003","EN20120820445","100003","12","云电同方"
"10000002","EN20120820446","100001","203","远信科技"
"10000002","EN20120820447","100001","203","远信科技"
"10000002","EN20120820448","100001","12","云电同方"
"10000003","EN20120820450","100003","12","云电同方"
"10000002","EN20120820451","100001","12","云电同方"
"10000002","EN20120820452","100001","203","远信科技"
"10000002","EN20120820453","100001","202","昆明能讯"
"10000002","EN20120820454","100001","12","云电同方"
"10000002","EN20120820455","100001","202","昆明能讯"
"10000002","EN20120820456","100001","12","云电同方"
"10000002","EN20120820457","100001","203","远信科技"
"10000002","EN20120820458","100001","12","云电同方"
"10000003","EN20120820459","100003","202","昆明能讯"
"10000003","EN20120820460","100003","12","云电同方"
"10000002","EN20120820461","100001","202","昆明能讯"
"10000002","EN20120820462","100001","202","昆明能讯"
"10000003","EN20120820463","100001","12","云电同方"
"10000002","EN20120820464","100001","203","远信科技"
"10000002","EN20120820465","100001","12","云电同方"
"10000003","EN20120820466","100001","202","昆明能讯"
"10000002","EN20120820467","100001","12","云电同方"
"10000003","EN20120820468","100003","12","云电同方"
"10000002","EN20120820469","100001","12","云电同方"
"10000002","EN20120820470","100001","202","昆明能讯"
"10000003","EN20120820471","100001","203","远信科技"
"10000002","EN20120820472","100001","203","远信科技"
"10000002","EN20120820473","100001","202","昆明能讯"
"10000002","EN20120820474","100001","203","远信科技"
"10000002","EN20120820475","100001","203","远信科技"
"10000002","EN20120820476","100001","203","远信科技"
"10000002","EN20120820477","100001","203","远信科技"
"10000002","EN20120820478","100001","203","远信科技"
"10000002","EN20120820479","100001","12","云电同方"
"10000002","EN20120820480","100001","203","远信科技"
"10000002","EN20120820481","100001","203","远信科技"
"10000002","EN20120820482","100001","203","远信科技"
"10000002","EN20120820483","100001","12","云电同方"
"10000002","EN20120821001","100001","12","云电同方"
"10000002","EN20120821002","100001","12","云电同方"
"10000002","EN20120821003","100001","12","云电同方"
"10000003","EN20120821004","100003","12","云电同方"
"10000002","EN20120821005","100001","203","远信科技"
"10000003","EN20120821006","100003","12","云电同方"
"10000002","EN20120821007","100001","19","楚雄供电局"
"10000002","EN20120821008","100001","12","云电同方"
"10000002","EN20120821009","100001","203","远信科技"
"10000003","EN20120821010","100003","12","云电同方"
"10000002","EN20120821011","100001","12","云电同方"
"10000002","EN20120821012","100001","203","远信科技"
"10000003","EN20120821013","100003","12","云电同方"
"10000002","EN20120821014","100001","203","远信科技"
"10000003","EN20120821015","100003","12","云电同方"
"10000002","EN20120821016","100001","203","远信科技"
"10000003","EN20120821017","100003","12","云电同方"
"10000002","EN20120821018","100001","12","云电同方"
"10000003","EN20120821019","100003","12","云电同方"
"10000002","EN20120821020","100001","203","远信科技"
"10000002","EN20120821021","100001","203","远信科技"
"10000002","EN20120821022","100001","12","云电同方"
"10000002","EN20120821023","100001","203","远信科技"
"10000003","EN20120821024","100001","203","远信科技"
"10000003","EN20120821025","100003","12","云电同方"
"10000003","EN20120821026","100003","12","云电同方"
"10000002","EN20120821027","100001","203","远信科技"
"10000002","EN20120821028","100001","202","昆明能讯"
"10000003","EN20120821029","100003","12","云电同方"
"10000002","EN20120821030","100001","12","云电同方"
"10000002","EN20120821031","100001","203","远信科技"
"10000002","EN20120821032","100001","203","远信科技"
"10000002","EN20120821033","100001","12","云电同方"
"10000003","EN20120821034","100001","12","云电同方"
"10000002","EN20120821035","100001","203","远信科技"
"10000002","EN20120821036","100001","12","云电同方"
"10000002","EN20120821037","100001","12","云电同方"
"10000002","EN20120821038","100001","203","远信科技"
"10000003","EN20120821039","100001","12","云电同方"
"10000002","EN20120821040","100001","12","云电同方"
"10000002","EN20120821041","100001","12","云电同方"
"10000002","EN20120821042","100001","203","远信科技"
"10000002","EN20120821044","100001","202","昆明能讯"
"10000002","EN20120821045","100001","203","远信科技"
"10000002","EN20120821046","100001","12","云电同方"
"10000003","EN20120821048","100001","203","远信科技"
"10000002","EN20120821049","100001","202","昆明能讯"
"10000002","EN20120821050","100001","203","远信科技"
"10000002","EN20120821052","100001","203","远信科技"
"10000002","EN20120821056","100001","203","远信科技"
"10000002","EN20120821057","100001","203","远信科技"
"10000003","EN20120821058","100003","12","云电同方"
"10000002","EN20120821059","100001","203","远信科技"
